903583.39932869	5488018.4697613	1600
903395.24565354	5487803.4935191	1600
903120.20551705	5487481.5690459	1600
902976.15886304	5486767.2344466	1600
902795.98716518	5486541.7003534	1600
902613.33346818	5486349.5094733	1600
902324.34960898	5486115.9670102	1600
901629.06001794	5486053.5897069	1600
901348.91570383	5485798.4216456	1600
901063.87335821	5485609.9400105	1600
900622.1104959	5484873.8398416	1600
900528.72630925	5484755.2939712	1600
900130.63343833	5484714.9321868	1600
900012.80856918	5484929.6884737	1600
899896.62462305	5485122.2192847	1600
899867.32713827	5485522.1478804	1600
900209.22458031	5486228.5141016	1600
900584.3775124	5486579.9525673	1600
900852.26025604	5487001.7167184	1600
900605.20651509	5487586.7076452	1600
900394.88801048	5487671.7903269	1600
899612.9923168	5487402.245192	1600
899206.95869782	5487473.0407818	1600
898901.62332939	5487562.3925945	1600
898663.73072145	5488025.2483815	1600
898453.49467528	5488110.4110469	1600
898257.7960526	5488096.113957	1600
898163.6202649	5487988.7158176	1600
897843.50009764	5486982.5406216	1600
897663.95508394	5486746.0687548	1600
897460.95888906	5486731.2817647	1600
897155.61527478	5486820.743555	1600
896606.15344012	5487361.5134828	1600
895910.10523141	5488617.6178064	1600
895678.99070748	5488790.7025755	1600
894976.03248125	5488940.7520334	1600
894346.41279419	5489286.0517486	1600
894114.58088181	5489470.3042446	1600
894092.89431131	5489770.2631888	1600
894027.80986228	5490569.6304799	1600
894288.66714658	5491091.0443476	1600
894281.42729529	5491191.033995	1600
894078.63724652	5491377.3860636	1600
893854.08641465	5491461.6589101	1600
893173.96917712	5491200.3520984	1600
892790.77654684	5490960.5309133	1600
892318.9823196	5490636.1969305	1600
891920.53487738	5490607.522767	1600
891595.5331703	5490874.5084229	1600
891269.73161632	5491152.6118158	1600
890959.99296703	5491309.0499732	1600
890733.26523227	5491627.7850956	1600
890629.91181986	5492256.8870437	1600
891442.63047952	5493811.6205822	1600
892012.42656621	5494489.1626705	1600
892404.29382469	5495008.7569086	1600
892632.81090766	5495471.9526265	1600
892676.38194892	5496178.6487805	1600
892893.62696275	5497199.4210053	1600
892850.28680513	5497799.3388937	1600
892698.41484488	5498391.4183777	1600
892720.23334889	5499398.0834739	1600
892693.75594286	5500166.7370167	1600
892827.94056708	5500824.1631995	1600
892799.01414529	5501123.6022496	1600
893153.28859963	5501551.275198	1600
893535.61541625	5501791.1563709	1600
894323.53882211	5502149.8533591	1600
894316.28247913	5502249.8430065	1600
894446.16277264	5502962.8678724	1600
894641.2264653	5503178.0740678	1600
894575.86165757	5503977.4413589	1600
894647.9468284	5504384.7484527	1600
894799.48895487	5504797.8243723	1600
894784.93503969	5504997.8036671	1600
894668.42125979	5505201.5222008	1600
894480.57268088	5505187.8549827	1600
894266.24669594	5505138.7749728	1600
894149.75765357	5505342.5035045	1600
893737.42420955	5506719.7431713	1600
893643.05876743	5507919.0490561	1600
893969.1571718	5508925.5641829	1600
894414.82856431	5509583.4202782	1600
894883.8027128	5510019.6514846	1600
895242.55466058	5510771.7883893	1600
895503.58510762	5511271.1067545	1600
897268.97914216	5513019.9007925	1600
898037.0548008	5514707.0973686	1600
898677.84760688	5515457.9945256	1600
898764.89073927	5515654.2945693	1600
898820.92949711	5516172.2391432	1600
898604.30292161	5516357.3214702	1600
898307.85657332	5516346.6336457	1600
898020.54662052	5516113.25115	1600
897466.82168436	5515558.7140245	1600
896833.23574619	5514707.9871874	1600
895991.72259825	5513920.3175153	1600
895911.0535035	5513635.1855531	1600
895003.84571406	5512452.0063858	1600
893222.3475456	5510714.0501417	1600
892610.73678248	5509742.7278516	1600
892126.34290516	5509316.7645552	1600
891954.72214783	5508980.4830043	1600
891976.42521002	5508680.5140621	1600
892141.78737153	5507899.5630224	1600
892221.35976898	5506900.2264345	1600
